NomBloc;NomChamp;POSX;POSY;Largeur;nbLignes;NbIterationMin;NbIterationMax;alignement;format;style;calcul
PAGE2;PF_EX_12;2;150;5;1;1;1;G;n;n;
PAGE2;PF_OBJET_12;7;150;33;1;1;1;G;c;n;
PAGE2;PF_MONTANT_12;41;150;15;1;1;1;G;n;n;
PAGE2;PF_JA_MONTANT_12;56;150;15;1;1;1;G;n;n;
PAGE2;PF_JA_TAUX_12;72;150;9;1;1;1;G;n;n;
PAGE2;PF_JA_DUREE_12;82;150;9;1;1;1;G;n;n;
PAGE2;PF_PRET_MONTANT_12;93;150;14;1;1;1;G;n;n;
PAGE2;PF_PRET_TAUX_12;107;150;9;1;1;1;G;n;n;
PAGE2;PF_SUB_12;118;150;13;1;1;1;G;n;n;
PAGE2;PF_AUTOFINANCEMENT_12;133;150;13;1;1;1;G;n;n;
PAGE2;PF_COMMENTAIRE;3;164.76;141.88;2;1;1;G;c;n;
PAGE2;PRODUIT_TOTAL_EX1;200;95;12;1;1;1;G;n;n;
PAGE2;PRODUIT_TOTAL_EX2;213;95;12;1;1;1;G;n;n;
PAGE2;PRODUIT_TOTAL_EX3;226;95;12;1;1;1;G;n;n;
PAGE2;PRODUIT_TOTAL_EX4;239;95;12;1;1;1;G;n;n;
PAGE2;PRODUIT_TOTAL_EX5;252;95;12;1;1;1;G;n;n;
PAGE2;PRODUIT_EBE_EX1;200;99;12;1;1;1;G;n;n;
PAGE2;PRODUIT_EBE_EX2;213;99;12;1;1;1;G;n;n;
PAGE2;PRODUIT_EBE_EX3;226;99;12;1;1;1;G;n;n;
PAGE2;PRODUIT_EBE_EX4;239;99;12;1;1;1;G;n;n;
PAGE2;PRODUIT_EBE_EX5;252;99;12;1;1;1;G;n;n;
PAGE2;PRODUIT_RESULTAT_COURANT_EX1;200;104;12;1;1;1;G;n;n;
PAGE2;PRODUIT_RESULTAT_COURANT_EX2;213;104;12;1;1;1;G;n;n;
PAGE2;PRODUIT_RESULTAT_COURANT_EX3;226;104;12;1;1;1;G;n;n;
PAGE2;PRODUIT_RESULTAT_COURANT_EX4;239;104;12;1;1;1;G;n;n;
PAGE2;PRODUIT_RESULTAT_COURANT_EX5;252;104;12;1;1;1;G;n;n;
PAGE2;PRODUIT_TOTAL_ANNUITES_EX1;200;109.02;10.91;1;1;1;G;n;n;
PAGE2;PRODUIT_TOTAL_ANNUITES_EX2;213;109.02;10.91;1;1;1;G;n;n;
PAGE2;PRODUIT_TOTAL_ANNUITES_EX3;226;109.02;10.91;1;1;1;G;n;n;
PAGE2;PRODUIT_TOTAL_ANNUITES_EX4;239;109.02;10.91;1;1;1;G;n;n;
PAGE2;PRODUIT_TOTAL_ANNUITES_EX5;252;109.02;10.91;1;1;1;G;n;n;
PAGE2;PRODUIT_DONT_ANNUITES_EX1;200;113;12;1;1;1;G;n;n;
PAGE2;PRODUIT_DONT_ANNUITES_EX2;213;113;12;1;1;1;G;n;n;
PAGE2;PRODUIT_DONT_ANNUITES_EX3;226;113;12;1;1;1;G;n;n;
PAGE2;PRODUIT_DONT_ANNUITES_EX4;239;113;12;1;1;1;G;n;n;
PAGE2;PRODUIT_DONT_ANNUITES_EX5;252;113;12;1;1;1;G;n;n;
PAGE2;PRODUIT_FERMAGE_EX1;200;118;12;1;1;1;G;n;n;
PAGE2;PRODUIT_FERMAGE_EX2;213;118;12;1;1;1;G;n;n;
PAGE2;PRODUIT_FERMAGE_EX3;226;118;12;1;1;1;G;n;n;
PAGE2;PRODUIT_FERMAGE_EX4;239;118;12;1;1;1;G;n;n;
PAGE2;PRODUIT_FERMAGE_EX5;252;118;12;1;1;1;G;n;n;
PAGE2;PRODUIT_DPU_EX1;200;123;12;1;1;1;G;n;n;
PAGE2;PRODUIT_DPU_EX2;213;123;12;1;1;1;G;n;n;
PAGE2;PRODUIT_DPU_EX3;226;123;12;1;1;1;G;n;n;
PAGE2;PRODUIT_DPU_EX4;239;123;12;1;1;1;G;n;n;
PAGE2;PRODUIT_DPU_EX5;252;123;12;1;1;1;G;n;n;
PAGE2;PRODUIT_PRODUIT_EBE_EX1;200;127;12;1;1;1;G;n;n;
PAGE2;PRODUIT_PRODUIT_EBE_EX2;213;127;12;1;1;1;G;n;n;
PAGE2;PRODUIT_PRODUIT_EBE_EX3;226;127;12;1;1;1;G;n;n;
PAGE2;PRODUIT_PRODUIT_EBE_EX4;239;127;12;1;1;1;G;n;n;
PAGE2;PRODUIT_PRODUIT_EBE_EX5;252;127;12;1;1;1;G;n;n;
PAGE2;PRODUIT_ANNUITES_EX1;200;132;12;1;1;1;G;n;n;
PAGE2;PRODUIT_ANNUITES_EX2;213;132;12;1;1;1;G;n;n;
PAGE2;PRODUIT_ANNUITES_EX3;226;132;12;1;1;1;G;n;n;
PAGE2;PRODUIT_ANNUITES_EX4;239;132;12;1;1;1;G;n;n;
PAGE2;PRODUIT_ANNUITES_EX5;252;132;12;1;1;1;G;n;n;
PAGE2;PRODUIT_REVENU_DISPO_EX1;200;136;12;1;1;1;G;n;n;
PAGE2;PRODUIT_REVENU_DISPO_EX2;213;136;12;1;1;1;G;n;n;
PAGE2;PRODUIT_REVENU_DISPO_EX3;226;136;12;1;1;1;G;n;n;
PAGE2;PRODUIT_REVENU_DISPO_EX4;239;136;12;1;1;1;G;n;n;
PAGE2;PRODUIT_REVENU_DISPO_EX5;252;136;12;1;1;1;G;n;n;
PAGE2;PRODUIT_REVENU_ASSOCIE_EX1;200;141;12;1;1;1;G;n;n;
PAGE2;PRODUIT_REVENU_ASSOCIE_EX2;213;141;12;1;1;1;G;n;n;
PAGE2;PRODUIT_REVENU_ASSOCIE_EX3;226;141;12;1;1;1;G;n;n;
PAGE2;PRODUIT_REVENU_ASSOCIE_EX4;239;141;12;1;1;1;G;n;n;
PAGE2;PRODUIT_REVENU_ASSOCIE_EX5;252;141;12;1;1;1;G;n;n;
PAGE2;PRODUIT_TRESO_EX1;200;148;12;1;1;1;G;n;n;
PAGE2;PRODUIT_TRESO_EX2;213;148;12;1;1;1;G;n;n;
PAGE2;PRODUIT_TRESO_EX3;226;148;12;1;1;1;G;n;n;
PAGE2;PRODUIT_TRESO_EX4;239;148;12;1;1;1;G;n;n;
PAGE2;PRODUIT_TRESO_EX5;252;148;12;1;1;1;G;n;n;
PAGE2;PRODUIT_PRELEVEMENTS_PRIVES_EX1;200;155;12;1;1;1;G;n;n;
PAGE2;PRODUIT_PRELEVEMENTS_PRIVES_EX2;213;155;12;1;1;1;G;n;n;
PAGE2;PRODUIT_PRELEVEMENTS_PRIVES_EX3;226;155;12;1;1;1;G;n;n;
PAGE2;PRODUIT_PRELEVEMENTS_PRIVES_EX4;239;155;12;1;1;1;G;n;n;
PAGE2;PRODUIT_PRELEVEMENTS_PRIVES_EX5;252;155;12;1;1;1;G;n;n;
PAGE2;PRODUIT_PRELEVEMENTS_JA_EX1;200;160.02;10.91;1;1;1;G;n;n;
PAGE2;PRODUIT_PRELEVEMENTS_JA_EX2;213;160.02;10.91;1;1;1;G;n;n;
PAGE2;PRODUIT_PRELEVEMENTS_JA_EX3;226;160.02;10.91;1;1;1;G;n;n;
PAGE2;PRODUIT_PRELEVEMENTS_JA_EX4;239;160.02;10.91;1;1;1;G;n;n;
PAGE2;PRODUIT_PRELEVEMENTS_JA_EX5;252;160.02;10.91;1;1;1;G;n;n;
PAGE2;PRODUIT_REVENUS_JA_EX1;200;164;12;1;1;1;G;n;n;
PAGE2;PRODUIT_REVENUS_JA_EX2;213;164;12;1;1;1;G;n;n;
PAGE2;PRODUIT_REVENUS_JA_EX3;226;164;12;1;1;1;G;n;n;
PAGE2;PRODUIT_REVENUS_JA_EX4;239;164;12;1;1;1;G;n;n;
PAGE2;PRODUIT_REVENUS_JA_EX5;252;164;12;1;1;1;G;n;n;
PAGE2;PRODUIT_MARGE_SECU_EX1;200;169;12;1;1;1;G;n;n;
PAGE2;PRODUIT_MARGE_SECU_EX2;213;169;12;1;1;1;G;n;n;
PAGE2;PRODUIT_MARGE_SECU_EX3;226;169;12;1;1;1;G;n;n;
PAGE2;PRODUIT_MARGE_SECU_EX4;239;169;12;1;1;1;G;n;n;
PAGE2;PRODUIT_MARGE_SECU_EX5;252;169;12;1;1;1;G;n;n;
;;;;;;;;;;;
