NomBloc;NomChamp;POSX;POSY;Largeur;nbLignes;NbIterationMin;NbIterationMax;alignement;format;style;calcul
FICHE_SOCIETE_FOOTER;REMUNERATION_DU_COMPTE_ASSOCIE_RES_EX3;190;67;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REMUNERATION_DU_COMPTE_ASSOCIE_RES_EX4;216;67;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REMUNERATION_DU_COMPTE_ASSOCIE_RES_EX5;241;67;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;RESERVES_CUMULEES_EX1;139;72;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;RESERVES_CUMULEES_EX2;165;72;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;RESERVES_CUMULEES_EX3;190;72;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;RESERVES_CUMULEES_EX4;216;72;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;RESERVES_CUMULEES_EX5;241;72;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REPORT_A_NOUVEAU_CUMULE_EX1;139;77;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REPORT_A_NOUVEAU_CUMULE_EX2;165;77;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REPORT_A_NOUVEAU_CUMULE_EX3;190;77;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REPORT_A_NOUVEAU_CUMULE_EX4;216;77;20;1;1;1;G;n;n
FICHE_SOCIETE_FOOTER;REPORT_A_NOUVEAU_CUMULE_EX5;241;77;20;1;1;1;G;n;n
;;;;;;;;;;
