NomBloc;NomChamp;POSX;POSY;Largeur;nbLignes;NbIterationMin;NbIterationMax;alignement;format;style
EMPRUNTS_FOOTER;TOP_FOOTER_DIFF;61;-0.25;2.79;1;1;1;G;c;n
EMPRUNTS_FOOTER;TOP_FOOTER_TAUX;68;-0.25;4.82;1;1;1;G;n;n
EMPRUNTS_FOOTER;TOP_FOOTER_ANNEE;76;-0.25;5.84;1;1;1;G;c;n
EMPRUNTS_FOOTER;TOP_FOOTER_CAPITAL_RESTANT_DU;85;-0.25;13.96;1;1;1;G;n;n
EMPRUNTS_FOOTER;TOP_FOOTER_REMB_ANNUITES_EX1;101;-0.25;9.9;1;1;1;G;n;n
EMPRUNTS_FOOTER;TOP_FOOTER_REMB_INTERETS_EX1;112;-0.25;9.9;1;1;1;G;n;n
EMPRUNTS_FOOTER;TOP_FOOTER_REMB_ANNUITES_EX2;124;-0.25;9.9;1;1;1;G;n;n
EMPRUNTS_FOOTER;TOP_FOOTER_REMB_INTERETS_EX2;136;-0.25;9.9;1;1;1;G;n;n
EMPRUNTS_FOOTER;TOP_FOOTER_REMB_ANNUITES_EX3;148;-0.25;9.9;1;1;1;G;n;n
EMPRUNTS_FOOTER;TOP_FOOTER_REMB_INTERETS_EX3;159;-0.25;9.9;1;1;1;G;n;n
EMPRUNTS_FOOTER;TOP_FOOTER_REMB_ANNUITES_EX4;171;-0.25;9.9;1;1;1;G;n;n
EMPRUNTS_FOOTER;TOP_FOOTER_REMB_INTERETS_EX4;183;-0.25;10.91;1;1;1;G;n;n
EMPRUNTS_FOOTER;TOP_FOOTER_REMB_ANNUITES_EX5;195;-0.25;10.91;1;1;1;G;n;n
EMPRUNTS_FOOTER;TOP_FOOTER_REMB_INTERETS_EX5;207;-0.25;10.91;1;1;1;G;n;n
EMPRUNTS_FOOTER;TOP_FOOTER_REMB_ANNUITES_EX6;218;-0.25;9.9;1;1;1;G;n;n
EMPRUNTS_FOOTER;TOP_FOOTER_REMB_INTERETS_EX6;229;-0.25;10.91;1;1;1;G;n;n
EMPRUNTS_FOOTER;TOP_FOOTER_CAPITAL_RESTANT_DU_FIN;243;-0.25;13.96;1;1;1;G;n;n
EMPRUNTS_JA_ENTETE;EMPRUNTS_JA_ENTETE_NOCHAMP;0;0;0;1;1;1;G;n;n
EMPRUNTS_JA_LIGNE;BOT_OBJET;10.48;0;30;1;14;100;G;c;n
EMPRUNTS_JA_LIGNE;BOT_MONTANT;41;0;9;1;14;100;G;n;n
EMPRUNTS_JA_LIGNE;BOT_DUREE;53;0;5;1;14;100;G;c;n
EMPRUNTS_JA_LIGNE;BOT_DIFF;61;0;3.81;1;14;100;G;c;n
EMPRUNTS_JA_LIGNE;BOT_TAUX;68;0;5.84;1;14;100;G;n;n
EMPRUNTS_JA_LIGNE;BOT_ANNEE;76;0;7.61;1;14;100;G;c;n
EMPRUNTS_JA_LIGNE;BOT_CAPITAL_RESTANT_DU;85;0;13;1;14;100;G;n;n
EMPRUNTS_JA_LIGNE;BOT_REMB_ANNUITES_EX1;101;0;10.15;1;14;100;G;n;n
EMPRUNTS_JA_LIGNE;BOT_REMB_INTERETS_EX1;112;0;10.91;1;14;100;G;n;n
EMPRUNTS_JA_LIGNE;BOT_REMB_ANNUITES_EX2;124;0;10.66;1;14;100;G;n;n
EMPRUNTS_JA_LIGNE;BOT_REMB_INTERETS_EX2;136;0;10.66;1;14;100;G;n;n
EMPRUNTS_JA_LIGNE;BOT_REMB_ANNUITES_EX3;148;0;10.66;1;14;100;G;n;n
EMPRUNTS_JA_LIGNE;BOT_REMB_INTERETS_EX3;159;0;10.41;1;14;100;G;n;n
EMPRUNTS_JA_LIGNE;BOT_REMB_ANNUITES_EX4;171;0;10.41;1;14;100;G;n;n
EMPRUNTS_JA_LIGNE;BOT_REMB_INTERETS_EX4;183;0;10.41;1;14;100;G;n;n
EMPRUNTS_JA_LIGNE;BOT_REMB_ANNUITES_EX5;195;0;10.15;1;14;100;G;n;n
EMPRUNTS_JA_LIGNE;BOT_REMB_INTERETS_EX5;207;0;10.15;1;14;100;G;n;n
EMPRUNTS_JA_LIGNE;BOT_REMB_ANNUITES_EX6;218;0;10.66;1;14;100;G;n;n
EMPRUNTS_JA_LIGNE;BOT_REMB_INTERETS_EX6;229;0;10.66;1;14;100;G;n;n
EMPRUNTS_JA_LIGNE;BOT_CAPITAL_RESTANT_DU_FIN;243;0;13.96;1;14;100;G;n;n
EMPRUNTS_JA_FOOTER;BOT_FOOTER_MONTANT;40.74;-0.25;11.93;1;1;1;G;n;n
EMPRUNTS_JA_FOOTER;BOT_FOOTER_DUREE;53;0;3.81;1;1;1;G;c;n
EMPRUNTS_JA_FOOTER;BOT_FOOTER_DIFF;61;0;4;1;1;1;G;c;n
EMPRUNTS_JA_FOOTER;BOT_FOOTER_TAUX;68;0;6;1;1;1;G;n;n
EMPRUNTS_JA_FOOTER;BOT_FOOTER_ANNEE;76;0;6;1;1;1;G;c;n
EMPRUNTS_JA_FOOTER;BOT_FOOTER_CAPITAL_RESTANT_DU;83.73;-0.25;13.96;1;1;1;G;n;n
EMPRUNTS_JA_FOOTER;BOT_FOOTER_REMB_ANNUITES_EX1;101;-0.25;9.9;1;1;1;G;n;n
EMPRUNTS_JA_FOOTER;BOT_FOOTER_REMB_INTERETS_EX1;112;-0.25;9.9;1;1;1;G;n;n
EMPRUNTS_JA_FOOTER;BOT_FOOTER_REMB_ANNUITES_EX2;124;-0.25;9.9;1;1;1;G;n;n
EMPRUNTS_JA_FOOTER;BOT_FOOTER_REMB_INTERETS_EX2;136;-0.25;9.9;1;1;1;G;n;n
EMPRUNTS_JA_FOOTER;BOT_FOOTER_REMB_ANNUITES_EX3;148;-0.25;9.9;1;1;1;G;n;n
EMPRUNTS_JA_FOOTER;BOT_FOOTER_REMB_INTERETS_EX3;159;-0.25;9.9;1;1;1;G;n;n
EMPRUNTS_JA_FOOTER;BOT_FOOTER_REMB_ANNUITES_EX4;171;-0.25;9.9;1;1;1;G;n;n
EMPRUNTS_JA_FOOTER;BOT_FOOTER_REMB_INTERETS_EX4;183;-0.25;9.9;1;1;1;G;n;n
EMPRUNTS_JA_FOOTER;BOT_FOOTER_REMB_ANNUITES_EX5;195;-0.25;9.9;1;1;1;G;n;n
EMPRUNTS_JA_FOOTER;BOT_FOOTER_REMB_INTERETS_EX5;207;-0.25;9.9;1;1;1;G;n;n
EMPRUNTS_JA_FOOTER;BOT_FOOTER_REMB_ANNUITES_EX6;218;0;9.9;1;1;1;G;n;n
EMPRUNTS_JA_FOOTER;BOT_FOOTER_REMB_INTERETS_EX6;229;0;10.66;1;1;1;G;n;n
EMPRUNTS_JA_FOOTER;BOT_FOOTER_CAPITAL_RESTANT_DU_FIN;243;-0.25;12.94;1;1;1;G;n;n
EMPRUNTS_JA_AIDE;EMPRUNTS_JA_AIDE_NOCHAMP;0;0;0;1;1;1;G;n;n
;;;;;;;;;;
